No.;Time;;Time 1;Time 2;Delay;Total Delay;Rata Rata delay;Delay 1;Delay 2;Jitter;Total Jitter;Rata rata jiter
7438;73,879753;;73,879753;73,880646;0,000893;;;-0,008138;0,008745;0,016883;;
7439;73,880646;;73,880646;73,889677;0,009031;;;0,008745;-0,001423;-0,010168;;
7440;73,889677;;73,889677;73,889963;0,000286;;;-0,001423;0,00065;0,002073;;
7441;73,889963;;73,889963;73,891672;0,001709;;;0,00065;0,001055;0,000405;;
7442;73,891672;;73,891672;73,892731;0,001059;;;0,001055;3,00E-06;-0,001052;;
7443;73,892731;;73,892731;73,892735;4,00E-06;;;3,00E-06;-0,000741;-0,000744;;
7444;73,892735;;73,892735;73,892736;1,00E-06;;;-0,000741;-0,000538;0,000203;;
7445;73,892736;;73,892736;73,893478;0,000742;;;-0,000538;-0,003633;-0,003095;;
7446;73,893478;;73,893478;73,894758;0,00128;;;-0,003633;0,004626;0,008259;;
7447;73,894758;;73,894758;73,899671;0,004913;;;0,004626;-0,001421;-0,006047;;
7448;73,899671;;73,899671;73,899958;0,000287;;;-0,001421;-0,000541;0,00088;;
7449;73,899958;;73,899958;73,901666;0,001708;;;-0,000541;0,001935;0,002476;;
7450;73,901666;;73,901666;73,903915;0,002249;;;0,001935;-0,004491;-0,006426;;
7451;73,903915;;73,903915;73,904229;0,000314;;;-0,004491;0,003836;0,008327;;
7452;73,904229;;73,904229;73,909034;0,004805;;;0,003836;0,000575;-0,003261;;
7453;73,909034;;73,909034;73,910003;0,000969;;;0,000575;-0,001864;-0,002439;;
7454;73,910003;;73,910003;73,910397;0,000394;;;-0,001864;-0,000847;0,001017;;
7455;73,910397;;73,910397;73,912655;0,002258;;;-0,000847;0,002535;0,003382;;
7456;73,912655;;73,912655;73,91576;0,003105;;;0,002535;-0,001006;-0,003541;;
7457;73,91576;;73,91576;73,91633;0,00057;;;-0,001006;-0,007643;-0,006637;;
7458;73,91633;;73,91633;73,917906;0,001576;;;-0,007643;0,008823;0,016466;;
7459;73,917906;;73,917906;73,927125;0,009219;;;0,008823;0,000231;-0,008592;;
7460;73,927125;;73,927125;73,927521;0,000396;;;0,000231;-0,003221;-0,003452;;
7461;73,927521;;73,927521;73,927686;0,000165;;;-0,003221;0,003382;0,006603;;
7462;73,927686;;73,927686;73,931072;0,003386;;;0,003382;-0,000367;-0,003749;;
7463;73,931072;;73,931072;73,931076;4,00E-06;;;-0,000367;-0,002061;-0,001694;;
7464;73,931076;;73,931076;73,931447;0,000371;;;-0,002061;0,001726;0,003787;;
7465;73,931447;;73,931447;73,933879;0,002432;;;0,001726;0,000705;-0,001021;;
7466;73,933879;;73,933879;73,934585;0,000706;;;0,000705;-3,00E-06;-0,000708;;
7467;73,934585;;73,934585;73,934586;1,00E-06;;;-3,00E-06;-0,000408;-0,000405;;
7468;73,934586;;73,934586;73,93459;4,00E-06;;;-0,000408;-0,000316;9,20E-05;;
7469;73,93459;;73,93459;73,935002;0,000412;;;-0,000316;-0,002706;-0,00239;;
7470;73,935002;;73,935002;73,93573;0,000728;;;-0,002706;0,00314;0,005846;;
7471;73,93573;;73,93573;73,939164;0,003434;;;0,00314;-8,00E-06;-0,003148;;
7472;73,939164;;73,939164;73,939458;0,000294;;;-8,00E-06;-2,30E-05;-1,50E-05;;
7473;73,939458;;73,939458;73,93976;0,000302;;;-2,30E-05;-0,001013;-0,00099;;
7474;73,93976;;73,93976;73,940085;0,000325;;;-0,001013;-0,00271;-0,001697;;
7475;73,940085;;73,940085;73,941423;0,001338;;;-0,00271;0,003473;0,006183;;
7476;73,941423;;73,941423;73,945471;0,004048;;;0,003473;-0,007467;-0,01094;;
7477;73,945471;;73,945471;73,946046;0,000575;;;-0,007467;0,008039;0,015506;;
7478;73,946046;;73,946046;73,954088;0,008042;;;0,008039;-0,000259;-0,008298;;
7479;73,954088;;73,954088;73,954091;3,00E-06;;;-0,000259;1,00E-04;0,000359;;
7480;73,954091;;73,954091;73,954353;0,000262;;;1,00E-04;-0,00473;-0,00483;;
7481;73,954353;;73,954353;73,954515;0,000162;;;-0,00473;0,00489;0,00962;;
7482;73,954515;;73,954515;73,959407;0,004892;;;0,00489;-0,000328;-0,005218;;
7483;73,959407;;73,959407;73,959409;2,00E-06;;;-0,000328;0,000329;0,000657;;
7484;73,959409;;73,959409;73,959739;0,00033;;;0,000329;-1,00E-06;-0,00033;;
7485;73,959739;;73,959739;73,95974;1,00E-06;;;-1,00E-06;-0,000232;-0,000231;;
7486;73,95974;;73,95974;73,959742;2,00E-06;;;-0,000232;-0,000465;-0,000233;;
7487;73,959742;;73,959742;73,959976;0,000234;;;-0,000465;-0,0004;6,50E-05;;
7488;73,959976;;73,959976;73,960675;0,000699;;;-0,0004;0,001098;0,001498;;
7489;73,960675;;73,960675;73,961774;0,001099;;;0,001098;-0,000285;-0,001383;;
7490;73,961774;;73,961774;73,961775;1,00E-06;;;-0,000285;0,000162;0,000447;;
7491;73,961775;;73,961775;73,962061;0,000286;;;0,000162;-0,007812;-0,007974;;
7492;73,962061;;73,962061;73,962185;0,000124;;;-0,007812;0,007626;0,015438;;
7493;73,962185;;73,962185;73,970121;0,007936;;;0,007626;-0,001247;-0,008873;;
7494;73,970121;;73,970121;73,970431;0,00031;;;-0,001247;0,00065;0,001897;;
7495;73,970431;;73,970431;73,971988;0,001557;;;0,00065;0,00061;-4,00E-05;;
7496;73,971988;;73,971988;73,972895;0,000907;;;0,00061;-0,002698;-0,003308;;
7497;73,972895;;73,972895;73,973192;0,000297;;;-0,002698;0,002994;0,005692;;
7498;73,973192;;73,973192;73,976187;0,002995;;;0,002994;-0,00046;-0,003454;;
7499;73,976187;;73,976187;73,976188;1,00E-06;;;-0,00046;-0,004331;-0,003871;;
7500;73,976188;;73,976188;73,976649;0,000461;;;-0,004331;0,004787;0,009118;;
7501;73,976649;;73,976649;73,981441;0,004792;;;0,004787;3,00E-06;-0,004784;;
7502;73,981441;;73,981441;73,981446;5,00E-06;;;3,00E-06;1,00E-06;-2,00E-06;;
7503;73,981446;;73,981446;73,981448;2,00E-06;;;1,00E-06;-4,00E-06;-5,00E-06;;
7504;73,981448;;73,981448;73,981449;1,00E-06;;;-4,00E-06;-0,000302;-0,000298;;
7505;73,981449;;73,981449;73,981454;5,00E-06;;;-0,000302;-2,40E-05;0,000278;;
7506;73,981454;;73,981454;73,981761;0,000307;;;-2,40E-05;-0,011267;-0,011243;;
7507;73,981761;;73,981761;73,982092;0,000331;;;-0,011267;0,011596;0,022863;;
7508;73,982092;;73,982092;73,99369;0,011598;;;0,011596;-0,000476;-0,012072;;
7509;73,99369;;73,99369;73,993692;2,00E-06;;;-0,000476;-0,000238;0,000238;;
7510;73,993692;;73,993692;73,99417;0,000478;;;-0,000238;-0,002096;-0,001858;;
7511;73,99417;;73,99417;73,994886;0,000716;;;-0,002096;0,00281;0,004906;;
7512;73,994886;;73,994886;73,997698;0,002812;;;0,00281;-0,000424;-0,003234;;
7513;73,997698;;73,997698;73,9977;2,00E-06;;;-0,000424;0,000283;0,000707;;
7514;73,9977;;73,9977;73,998126;0,000426;;;0,000283;-0,003603;-0,003886;;
7515;73,998126;;73,998126;73,998269;0,000143;;;-0,003603;0,003745;0,007348;;
7516;73,998269;;73,998269;74,002015;0,003746;;;0,003745;-0,000357;-0,004102;;
7517;74,002015;;74,002015;74,002016;1,00E-06;;;-0,000357;-0,005399;-0,005042;;
7518;74,002016;;74,002016;74,002374;0,000358;;;-0,005399;0,005755;0,011154;;
7519;74,002374;;74,002374;74,008131;0,005757;;;0,005755;-0,000768;-0,006523;;
7520;74,008131;;74,008131;74,008133;2,00E-06;;;-0,000768;0,000487;0,001255;;
7521;74,008133;;74,008133;74,008903;0,00077;;;0,000487;0,000278;-0,000209;;
7522;74,008903;;74,008903;74,009186;0,000283;;;0,000278;4,00E-06;-0,000274;;
7523;74,009186;;74,009186;74,009191;5,00E-06;;;4,00E-06;0;-4,00E-06;;
7524;74,009191;;74,009191;74,009192;1,00E-06;;;0;-0,000572;-0,000572;;
7525;74,009192;;74,009192;74,009193;1,00E-06;;;-0,000572;-0,008203;-0,007631;;
7526;74,009193;;74,009193;74,009766;0,000573;;;-0,008203;0,008774;0,016977;;
7527;74,009766;;74,009766;74,018542;0,008776;;;0,008774;-0,000413;-0,009187;;
7528;74,018542;;74,018542;74,018544;2,00E-06;;;-0,000413;0,000137;0,00055;;
7529;74,018544;;74,018544;74,018959;0,000415;;;0,000137;0,000273;0,000136;;
7530;74,018959;;74,018959;74,019237;0,000278;;;0,000273;-0,000445;-0,000718;;
7531;74,019237;;74,019237;74,019242;5,00E-06;;;-0,000445;-0,007123;-0,006678;;
7532;74,019242;;74,019242;74,019692;0,00045;;;-0,007123;0,007572;0,014695;;
7533;74,019692;;74,019692;74,027265;0,007573;;;0,007572;0;-0,007572;;
7534;74,027265;;74,027265;74,027266;1,00E-06;;;0;-3,00E-06;-3,00E-06;;
7535;74,027266;;74,027266;74,027267;1,00E-06;;;-3,00E-06;-0,000683;-0,00068;;
7536;74,027267;;74,027267;74,027271;4,00E-06;;;-0,000683;0,000416;0,001099;;
7537;74,027271;;74,027271;74,027958;0,000687;;;0,000416;-0,000591;-0,001007;;
7538;74,027958;;74,027958;74,028229;0,000271;;;-0,000591;0,000728;0,001319;;
7539;74,028229;;74,028229;74,029091;0,000862;;;0,000728;-0,000137;-0,000865;;
7540;74,029091;;74,029091;74,029225;0,000134;;;-0,000137;-0,000142;-5,00E-06;;
7541;74,029225;;74,029225;74,029496;0,000271;;;-0,000142;-0,0004;-0,000258;;
7542;74,029496;;74,029496;74,029909;0,000413;;;-0,0004;0,000509;0,000909;;
7543;74,029909;;74,029909;74,030722;0,000813;;;0,000509;-0,000383;-0,000892;;
7544;74,030722;;74,030722;74,031026;0,000304;;;-0,000383;-0,001585;-0,001202;;
7545;74,031026;;74,031026;74,031713;0,000687;;;-0,001585;0,001995;0,00358;;
7546;74,031713;;74,031713;74,033985;0,002272;;;0,001995;-0,001241;-0,003236;;
7547;74,033985;;74,033985;74,034262;0,000277;;;-0,001241;0,000279;0,00152;;
7548;74,034262;;74,034262;74,03578;0,001518;;;0,000279;0,000854;0,000575;;
7549;74,03578;;74,03578;74,037019;0,001239;;;0,000854;-0,000546;-0,0014;;
7550;74,037019;;74,037019;74,037404;0,000385;;;-0,000546;0,000212;0,000758;;
7551;74,037404;;74,037404;74,038335;0,000931;;;0,000212;0,000387;0,000175;;
7552;74,038335;;74,038335;74,039054;0,000719;;;0,000387;-0,002227;-0,002614;;
7553;74,039054;;74,039054;74,039386;0,000332;;;-0,002227;0,002238;0,004465;;
7554;74,039386;;74,039386;74,041945;0,002559;;;0,002238;-0,000284;-0,002522;;
7555;74,041945;;74,041945;74,042266;0,000321;;;-0,000284;-9,20E-05;0,000192;;
7556;74,042266;;74,042266;74,042871;0,000605;;;-9,20E-05;-0,000475;-0,000383;;
7557;74,042871;;74,042871;74,043568;0,000697;;;-0,000475;0,000804;0,001279;;
7558;74,043568;;74,043568;74,04474;0,001172;;;0,000804;-0,001948;-0,002752;;
7559;74,04474;;74,04474;74,045108;0,000368;;;-0,001948;0,001722;0,00367;;
7560;74,045108;;74,045108;74,047424;0,002316;;;0,001722;-0,000628;-0,00235;;
7561;74,047424;;74,047424;74,048018;0,000594;;;-0,000628;-1,50E-05;0,000613;;
7562;74,048018;;74,048018;74,04924;0,001222;;;-1,50E-05;-0,000191;-0,000176;;
7563;74,04924;;74,04924;74,050477;0,001237;;;-0,000191;0,001103;0,001294;;
7564;74,050477;;74,050477;74,051905;0,001428;;;0,001103;-0,000216;-0,001319;;
7565;74,051905;;74,051905;74,05223;0,000325;;;-0,000216;0,000539;0,000755;;
7566;74,05223;;74,05223;74,052771;0,000541;;;0,000539;-0,000444;-0,000983;;
7567;74,052771;;74,052771;74,052773;2,00E-06;;;-0,000444;3,50E-05;0,000479;;
7568;74,052773;;74,052773;74,053219;0,000446;;;3,50E-05;0,000257;0,000222;;
7569;74,053219;;74,053219;74,05363;0,000411;;;0,000257;-0,000128;-0,000385;;
7570;74,05363;;74,05363;74,053784;0,000154;;;-0,000128;-0,000457;-0,000329;;
7571;74,053784;;74,053784;74,054066;0,000282;;;-0,000457;-0,000463;-6,00E-06;;
7572;74,054066;;74,054066;74,054805;0,000739;;;-0,000463;0,000899;0,001362;;
7573;74,054805;;74,054805;74,056007;0,001202;;;0,000899;-0,001542;-0,002441;;
7574;74,056007;;74,056007;74,05631;0,000303;;;-0,001542;0,001843;0,003385;;
7575;74,05631;;74,05631;74,058155;0,001845;;;0,001843;-0,000151;-0,001994;;
7576;74,058155;;74,058155;74,058157;2,00E-06;;;-0,000151;-0,000101;5,00E-05;;
7577;74,058157;;74,058157;74,05831;0,000153;;;-0,000101;-0,000436;-0,000335;;
7578;74,05831;;74,05831;74,058564;0,000254;;;-0,000436;0,00069;0,001126;;
7579;74,058564;;74,058564;74,059254;0,00069;;;0,00069;-0,000385;-0,001075;;
7580;74,059254;;74,059254;74,059254;0;;;-0,000385;-0,001022;-0,000637;;
7581;74,059254;;74,059254;74,059639;0,000385;;;-0,001022;0,001406;0,002428;;
7582;74,059639;;74,059639;74,061046;0,001407;;;0,001406;-0,000354;-0,00176;;
7583;74,061046;;74,061046;74,061047;1,00E-06;;;-0,000354;0,000125;0,000479;;
7584;74,061047;;74,061047;74,061402;0,000355;;;0,000125;0,000226;0,000101;;
7585;74,061402;;74,061402;74,061632;0,00023;;;0,000226;-0,00034;-0,000566;;
7586;74,061632;;74,061632;74,061636;4,00E-06;;;-0,00034;-0,000122;0,000218;;
7587;74,061636;;74,061636;74,06198;0,000344;;;-0,000122;0,000186;0,000308;;
7588;74,06198;;74,06198;74,062446;0,000466;;;0,000186;5,80E-05;-0,000128;;
7589;74,062446;;74,062446;74,062726;0,00028;;;5,80E-05;-0,009047;-0,009105;;
7590;74,062726;;74,062726;74,062948;0,000222;;;-0,009047;0,009265;0,018312;;
7591;74,062948;;74,062948;74,072217;0,009269;;;0,009265;-0,00034;-0,009605;;
7592;74,072217;;74,072217;74,072221;4,00E-06;;;-0,00034;-0,010168;-0,009828;;
7593;74,072221;;74,072221;74,072565;0,000344;;;-0,010168;0,010511;0,020679;;
7594;74,072565;;74,072565;74,083077;0,010512;;;0,010511;-0,000425;-0,010936;;
7595;74,083077;;74,083077;74,083078;1,00E-06;;;-0,000425;-0,0011;-0,000675;;
7596;74,083078;;74,083078;74,083504;0,000426;;;-0,0011;0,001521;0,002621;;
7597;74,083504;;74,083504;74,08503;0,001526;;;0,001521;4,00E-06;-0,001517;;
7598;74,08503;;74,08503;74,085035;5,00E-06;;;4,00E-06;0;-4,00E-06;;
7599;74,085035;;74,085035;74,085036;1,00E-06;;;0;0;0;;
7600;74,085036;;74,085036;74,085037;1,00E-06;;;0;-1,00E-06;-1,00E-06;;
7601;74,085037;;74,085037;74,085038;1,00E-06;;;-1,00E-06;1,00E-06;2,00E-06;;
7602;74,085038;;74,085038;74,08504;2,00E-06;;;1,00E-06;0;-1,00E-06;;
7603;74,08504;;74,08504;74,085041;1,00E-06;;;0;0;0;;
7604;74,085041;;74,085041;74,085042;1,00E-06;;;0;-1,00E-06;-1,00E-06;;
7605;74,085042;;74,085042;74,085043;1,00E-06;;;-1,00E-06;-0,000775;-0,000774;;
7606;74,085043;;74,085043;74,085045;2,00E-06;;;-0,000775;0,000616;0,001391;;
7607;74,085045;;74,085045;74,085822;0,000777;;;0,000616;-0,002555;-0,003171;;
7608;74,085822;;74,085822;74,085983;0,000161;;;-0,002555;0,002714;0,005269;;
7609;74,085983;;74,085983;74,088699;0,002716;;;0,002714;-0,000396;-0,00311;;
7610;74,088699;;74,088699;74,088701;2,00E-06;;;-0,000396;-0,001123;-0,000727;;
7611;74,088701;;74,088701;74,089099;0,000398;;;-0,001123;0,00152;0,002643;;
7612;74,089099;;74,089099;74,09062;0,001521;;;0,00152;-0,000498;-0,002018;;
7613;74,09062;;74,09062;74,090621;1,00E-06;;;-0,000498;-3,50E-05;0,000463;;
7614;74,090621;;74,090621;74,09112;0,000499;;;-3,50E-05;0,000125;0,00016;;
7615;74,09112;;74,09112;74,091654;0,000534;;;0,000125;4,00E-06;-0,000121;;
7616;74,091654;;74,091654;74,092063;0,000409;;;4,00E-06;1,60E-05;1,20E-05;;
7617;74,092063;;74,092063;74,092468;0,000405;;;1,60E-05;-0,000601;-0,000617;;
7618;74,092468;;74,092468;74,092857;0,000389;;;-0,000601;0,000989;0,00159;;
7619;74,092857;;74,092857;74,093847;0,00099;;;0,000989;-0,000588;-0,001577;;
7620;74,093847;;74,093847;74,093848;1,00E-06;;;-0,000588;-0,000309;0,000279;;
7621;74,093848;;74,093848;74,094437;0,000589;;;-0,000309;0,000489;0,000798;;
7622;74,094437;;74,094437;74,095335;0,000898;;;0,000489;-0,009283;-0,009772;;
7623;74,095335;;74,095335;74,095744;0,000409;;;-0,009283;0,00969;0,018973;;
7624;74,095744;;74,095744;74,105436;0,009692;;;0,00969;-0,00024;-0,00993;;
7625;74,105436;;74,105436;74,105438;2,00E-06;;;-0,00024;3,70E-05;0,000277;;
7626;74,105438;;74,105438;74,10568;0,000242;;;3,70E-05;-0,002332;-0,002369;;
7627;74,10568;;74,10568;74,105885;0,000205;;;-0,002332;0,002534;0,004866;;
7628;74,105885;;74,105885;74,108422;0,002537;;;0,002534;-0,000359;-0,002893;;
7629;74,108422;;74,108422;74,108425;3,00E-06;;;-0,000359;0,000358;0,000717;;
7630;74,108425;;74,108425;74,108787;0,000362;;;0,000358;-0,000486;-0,000844;;
7631;74,108787;;74,108787;74,108791;4,00E-06;;;-0,000486;-0,000345;0,000141;;
7632;74,108791;;74,108791;74,109281;0,00049;;;-0,000345;-0,018202;-0,017857;;
7633;74,109281;;74,109281;74,110116;0,000835;;;-0,018202;0,018615;0,036817;;
7634;74,110116;;74,110116;74,129153;0,019037;;;0,018615;-1,10E-05;-0,018626;;
7635;74,129153;;74,129153;74,129575;0,000422;;;-1,10E-05;0,000432;0,000443;;
7636;74,129575;;74,129575;74,130008;0,000433;;;0,000432;-0,00041;-0,000842;;
7637;74,130008;;74,130008;74,130009;1,00E-06;;;-0,00041;-5,70E-05;0,000353;;
7638;74,130009;;74,130009;74,13042;0,000411;;;-5,70E-05;0,000467;0,000524;;
7639;74,13042;;74,13042;74,130888;0,000468;;;0,000467;-0,000181;-0,000648;;
7640;74,130888;;74,130888;74,130889;1,00E-06;;;-0,000181;0,000177;0,000358;;
7641;74,130889;;74,130889;74,131071;0,000182;;;0,000177;-0,000284;-0,000461;;
7642;74,131071;;74,131071;74,131076;5,00E-06;;;-0,000284;-0,000205;7,90E-05;;
7643;74,131076;;74,131076;74,131365;0,000289;;;-0,000205;-0,001512;-0,001307;;
7644;74,131365;;74,131365;74,131859;0,000494;;;-0,001512;0,001785;0,003297;;
7645;74,131859;;74,131859;74,133865;0,002006;;;0,001785;-0,001636;-0,003421;;
7646;74,133865;;74,133865;74,134086;0,000221;;;-0,001636;0,001587;0,003223;;
7647;74,134086;;74,134086;74,135943;0,001857;;;0,001587;-0,001524;-0,003111;;
7648;74,135943;;74,135943;74,136213;0,00027;;;-0,001524;-0,009111;-0,007587;;
7649;74,136213;;74,136213;74,138007;0,001794;;;-0,009111;0,010903;0,020014;;
7650;74,138007;;74,138007;74,148912;0,010905;;;0,010903;-0,000497;-0,0114;;
7651;74,148912;;74,148912;74,148914;2,00E-06;;;-0,000497;-0,003164;-0,002667;;
7652;74,148914;;74,148914;74,149413;0,000499;;;-0,003164;0,002946;0,00611;;
7653;74,149413;;74,149413;74,153076;0,003663;;;0,002946;0,000714;-0,002232;;
7654;74,153076;;74,153076;74,153793;0,000717;;;0,000714;-1,00E-06;-0,000715;;
7655;74,153793;;74,153793;74,153796;3,00E-06;;;-1,00E-06;-0,00043;-0,000429;;
7656;74,153796;;74,153796;74,1538;4,00E-06;;;-0,00043;-0,005199;-0,004769;;
7657;74,1538;;74,1538;74,154234;0,000434;;;-0,005199;0,001505;0,006704;;
7658;74,154234;;74,154234;74,159867;0,005633;;;0,001505;0,003785;0,00228;;
7659;74,159867;;74,159867;74,163995;0,004128;;;0,003785;-0,003728;-0,007513;;
7660;74,163995;;74,163995;74,164338;0,000343;;;-0,003728;0,00376;0,007488;;
7661;74,164338;;74,164338;74,168409;0,004071;;;0,00376;-7,50E-05;-0,003835;;
7662;74,168409;;74,168409;74,16872;0,000311;;;-7,50E-05;-0,018019;-0,017944;;
7663;74,16872;;74,16872;74,169106;0,000386;;;-0,018019;0,018404;0,036423;;
7664;74,169106;;74,169106;74,187511;0,018405;;;0,018404;-0,000487;-0,018891;;
7665;74,187511;;74,187511;74,187512;1,00E-06;;;-0,000487;-0,011759;-0,011272;;
7666;74,187512;;74,187512;74,188;0,000488;;;-0,011759;0,011923;0,023682;;
7667;74,188;;74,188;74,200247;0,012247;;;0,011923;-0,000183;-0,012106;;
7668;74,200247;;74,200247;74,200571;0,000324;;;-0,000183;0,000253;0,000436;;
7669;74,200571;;74,200571;74,201078;0,000507;;;0,000253;-0,08862;-0,088873;;
7670;74,201078;;74,201078;74,201332;0,000254;;;-0,08862;0,088869;0,177489;;
7671;74,201332;;74,201332;74,290206;0,088874;;;0,088869;-0,000627;-0,089496;;
7672;74,290206;;74,290206;74,290211;5,00E-06;;;-0,000627;-0,000699;-7,20E-05;;
7673;74,290211;;74,290211;74,290843;0,000632;;;-0,000699;0,001329;0,002028;;
7674;74,290843;;74,290843;74,292174;0,001331;;;0,001329;-1,42E-14;-0,001329;;
7675;74,292174;;74,292174;74,292176;2,00E-06;;;-1,42E-14;-2,00E-06;-2,00E-06;;
7676;74,292176;;74,292176;74,292178;2,00E-06;;;-2,00E-06;4,00E-06;6,00E-06;;
7677;74,292178;;74,292178;74,292182;4,00E-06;;;4,00E-06;-2,00E-06;-6,00E-06;;
7678;74,292182;;74,292182;74,292182;0;;;-2,00E-06;1,00E-06;3,00E-06;;
7679;74,292182;;74,292182;74,292184;2,00E-06;;;1,00E-06;-1,00E-06;-2,00E-06;;
7680;74,292184;;74,292184;74,292185;1,00E-06;;;-1,00E-06;1,00E-06;2,00E-06;;
7681;74,292185;;74,292185;74,292187;2,00E-06;;;1,00E-06;0;-1,00E-06;;
7682;74,292187;;74,292187;74,292188;1,00E-06;;;0;-0,00043;-0,00043;;
7683;74,292188;;74,292188;74,292189;1,00E-06;;;-0,00043;0,00043;0,00086;;
7684;74,292189;;74,292189;74,29262;0,000431;;;0,00043;-1,00E-06;-0,000431;;
7685;74,29262;;74,29262;74,292621;1,00E-06;;;-1,00E-06;-2,00E-06;-1,00E-06;;
7686;74,292621;;74,292621;74,292623;2,00E-06;;;-2,00E-06;-0,000431;-0,000429;;
7687;74,292623;;74,292623;74,292627;4,00E-06;;;-0,000431;-0,00155;-0,001119;;
7688;74,292627;;74,292627;74,293062;0,000435;;;-0,00155;0,001983;0,003533;;
7689;74,293062;;74,293062;74,295047;0,001985;;;0,001983;1,00E-06;-0,001982;;
7690;74,295047;;74,295047;74,295049;2,00E-06;;;1,00E-06;-5,00E-06;-6,00E-06;;
7691;74,295049;;74,295049;74,29505;1,00E-06;;;-5,00E-06;4,00E-06;9,00E-06;;
7692;74,29505;;74,29505;74,295056;6,00E-06;;;4,00E-06;-1,42E-14;-4,00E-06;;
7693;74,295056;;74,295056;74,295058;2,00E-06;;;-1,42E-14;1,00E-06;1,00E-06;;
7694;74,295058;;74,295058;74,29506;2,00E-06;;;1,00E-06;0;-1,00E-06;;
7695;74,29506;;74,29506;74,295061;1,00E-06;;;0;0;0;;
7696;74,295061;;74,295061;74,295062;1,00E-06;;;0;-1,00E-06;-1,00E-06;;
7697;74,295062;;74,295062;74,295063;1,00E-06;;;-1,00E-06;1,00E-06;2,00E-06;;
7698;74,295063;;74,295063;74,295065;2,00E-06;;;1,00E-06;-1,00E-06;-2,00E-06;;
7699;74,295065;;74,295065;74,295066;1,00E-06;;;-1,00E-06;0;1,00E-06;;
7700;74,295066;;74,295066;74,295068;2,00E-06;;;0;1,00E-06;1,00E-06;;
7701;74,295068;;74,295068;74,29507;2,00E-06;;;1,00E-06;-0,00087;-0,000871;;
7702;74,29507;;74,29507;74,295071;1,00E-06;;;-0,00087;0,00087;0,00174;;
7703;74,295071;;74,295071;74,295942;0,000871;;;0,00087;-1,42E-14;-0,00087;;
7704;74,295942;;74,295942;74,295943;1,00E-06;;;-1,42E-14;-3,00E-06;-3,00E-06;;
7705;74,295943;;74,295943;74,295944;1,00E-06;;;-3,00E-06;-0,000256;-0,000253;;
7706;74,295944;;74,295944;74,295948;4,00E-06;;;-0,000256;-0,000367;-0,000111;;
7707;74,295948;;74,295948;74,296208;0,00026;;;-0,000367;-0,022467;-0,0221;;
7708;74,296208;;74,296208;74,296835;0,000627;;;-0,022467;0,023093;0,04556;;
7709;74,296835;;74,296835;74,319929;0,023094;;;0,023093;0;-0,023093;;
7710;74,319929;;74,319929;74,31993;1,00E-06;;;0;-3,00E-06;-3,00E-06;;
7711;74,31993;;74,31993;74,319931;1,00E-06;;;-3,00E-06;3,00E-06;6,00E-06;;
7712;74,319931;;74,319931;74,319935;4,00E-06;;;3,00E-06;0;-3,00E-06;;
7713;74,319935;;74,319935;74,319936;1,00E-06;;;0;0;0;;
7714;74,319936;;74,319936;74,319937;1,00E-06;;;0;-1,42E-14;-1,42E-14;;
7715;74,319937;;74,319937;74,319938;1,00E-06;;;-1,42E-14;1,42E-14;2,84E-14;;
7716;74,319938;;74,319938;74,319939;1,00E-06;;;1,42E-14;0;-1,42E-14;;
